               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 161,            0.016281,           0.0081099,            0.020871,             0.68407,             0.84211,             0.81038,             0.32513,            0.026087,            0.005118,            0.020374,             0.00208,             0.00208,             0.00208
                 162,            0.017253,           0.0078698,            0.021497,             0.62919,             0.77116,             0.75761,             0.30026,            0.024966,           0.0053694,            0.022583,           0.0020305,           0.0020305,           0.0020305
                 163,            0.016758,           0.0079551,            0.019837,             0.64195,             0.85649,             0.77659,             0.34973,            0.023172,           0.0048907,            0.019006,            0.001981,            0.001981,            0.001981
                 164,            0.015821,           0.0079436,              0.0184,             0.72871,             0.80418,             0.82067,             0.30884,            0.026476,           0.0050334,            0.017957,           0.0019315,           0.0019315,           0.0019315
                 165,            0.015717,           0.0082131,            0.019674,             0.63704,             0.83334,             0.77146,              0.2871,            0.025179,           0.0050785,            0.024341,            0.001882,            0.001882,            0.001882
                 166,            0.015478,           0.0080066,            0.019736,             0.76241,             0.84462,             0.84815,              0.3515,             0.02584,           0.0049359,            0.018683,           0.0018325,           0.0018325,           0.0018325
                 167,            0.015998,           0.0078139,            0.019563,             0.69505,             0.89338,             0.83517,             0.32814,            0.025695,           0.0052066,            0.018658,            0.001783,            0.001783,            0.001783
                 168,            0.016338,           0.0081485,            0.018773,             0.60702,             0.81965,             0.76828,             0.32726,            0.023839,           0.0049592,             0.02298,           0.0017335,           0.0017335,           0.0017335
                 169,            0.015886,           0.0078619,            0.018392,             0.54567,             0.80988,             0.69876,              0.2542,            0.026813,           0.0048883,            0.024768,            0.001684,            0.001684,            0.001684
                 170,            0.015214,           0.0081941,            0.017574,             0.65792,             0.88427,             0.81158,             0.32351,            0.025186,           0.0046941,            0.018793,           0.0016345,           0.0016345,           0.0016345
                 171,            0.015219,           0.0078133,            0.019039,              0.7302,             0.86922,             0.84327,             0.37279,            0.023485,           0.0050906,            0.017511,            0.001585,            0.001585,            0.001585
                 172,              0.0158,           0.0079043,            0.019616,             0.67871,             0.87923,             0.79974,             0.33984,            0.023894,           0.0049907,            0.017352,           0.0015355,           0.0015355,           0.0015355
                 173,            0.014049,           0.0079493,            0.017162,             0.72536,             0.83858,             0.81997,             0.36291,            0.024078,           0.0048633,             0.01828,            0.001486,            0.001486,            0.001486
                 174,            0.015355,            0.007487,            0.019675,             0.60264,             0.87701,             0.81394,             0.29928,            0.026195,           0.0051607,             0.01767,           0.0014365,           0.0014365,           0.0014365
                 175,            0.014931,           0.0076002,            0.021808,             0.62535,             0.86924,             0.76405,             0.29637,            0.025514,           0.0051091,            0.020685,            0.001387,            0.001387,            0.001387
                 176,            0.015372,           0.0078014,            0.019572,             0.71514,             0.86292,             0.80576,             0.33278,            0.025849,           0.0051115,            0.017377,           0.0013375,           0.0013375,           0.0013375
                 177,            0.015489,           0.0080062,            0.017666,              0.6944,             0.86605,             0.82841,             0.38137,            0.023822,           0.0049318,            0.017572,            0.001288,            0.001288,            0.001288
                 178,            0.015864,           0.0079226,            0.018597,             0.67329,              0.8765,              0.8065,             0.35362,            0.024534,           0.0052937,            0.017493,           0.0012385,           0.0012385,           0.0012385
                 179,            0.014845,           0.0076458,            0.016693,             0.71002,             0.87585,             0.82093,             0.35246,            0.025164,           0.0050704,            0.016565,            0.001189,            0.001189,            0.001189
                 180,            0.013522,           0.0077055,            0.017719,             0.65128,             0.83696,             0.79587,             0.32417,            0.025962,           0.0049971,            0.019885,           0.0011395,           0.0011395,           0.0011395
                 181,             0.01423,           0.0074963,            0.018114,             0.75342,             0.86321,             0.83363,             0.36931,            0.024315,           0.0049149,            0.016595,             0.00109,             0.00109,             0.00109
                 182,            0.014232,           0.0078443,            0.018685,             0.67765,              0.8865,              0.7731,             0.34814,            0.023305,           0.0048658,            0.019427,           0.0010405,           0.0010405,           0.0010405
                 183,            0.015925,           0.0076779,            0.018847,             0.73302,             0.89107,             0.83621,             0.40516,            0.023271,           0.0048762,            0.017346,            0.000991,            0.000991,            0.000991
                 184,            0.012883,            0.007818,            0.016027,              0.6713,             0.89597,              0.8209,             0.35274,            0.024272,           0.0049713,             0.01828,           0.0009415,           0.0009415,           0.0009415
                 185,             0.01457,           0.0074103,            0.018261,             0.68471,             0.88727,             0.80482,             0.35926,            0.023793,           0.0050205,            0.018103,            0.000892,            0.000892,            0.000892
                 186,            0.014442,           0.0075075,            0.016811,             0.75509,             0.85237,             0.85286,             0.38333,            0.024104,           0.0050092,            0.017755,           0.0008425,           0.0008425,           0.0008425
                 187,            0.014275,           0.0074492,            0.017563,             0.73441,             0.87249,             0.83635,             0.36101,            0.024243,           0.0051615,             0.01745,            0.000793,            0.000793,            0.000793
                 188,            0.014631,           0.0075929,            0.016019,             0.69511,             0.81004,             0.83285,             0.37918,            0.023567,           0.0049745,            0.021521,           0.0007435,           0.0007435,           0.0007435
                 189,            0.014271,           0.0073859,            0.018201,             0.71993,             0.88388,               0.863,             0.35964,            0.024516,           0.0051373,            0.017706,            0.000694,            0.000694,            0.000694
                 190,            0.013717,           0.0077382,            0.017938,             0.71487,             0.86933,             0.81458,             0.35575,            0.023267,             0.00484,            0.018176,           0.0006445,           0.0006445,           0.0006445
                 191,            0.014182,           0.0076541,             0.01809,             0.79034,             0.80109,              0.8464,             0.36306,            0.024743,           0.0052405,            0.017914,            0.000595,            0.000595,            0.000595
                 192,            0.014082,           0.0073353,            0.016183,             0.66455,             0.85733,             0.81765,             0.34912,            0.025528,           0.0049173,            0.019727,           0.0005455,           0.0005455,           0.0005455
                 193,            0.015766,           0.0073931,            0.018937,             0.76284,             0.84264,             0.85582,             0.34686,            0.025358,           0.0050543,            0.017426,            0.000496,            0.000496,            0.000496
                 194,            0.014283,           0.0073776,            0.016144,             0.75552,             0.84376,             0.84202,             0.34608,            0.025057,           0.0051156,            0.018097,           0.0004465,           0.0004465,           0.0004465
                 195,            0.013689,            0.007286,            0.018191,             0.64472,             0.87417,             0.80174,             0.34145,            0.024717,           0.0049641,            0.020447,            0.000397,            0.000397,            0.000397
                 196,            0.014342,           0.0075176,            0.017079,             0.64472,              0.8752,             0.79432,             0.34049,            0.024652,           0.0049375,            0.020013,           0.0003475,           0.0003475,           0.0003475
                 197,            0.013525,           0.0075803,            0.015639,             0.72293,             0.88076,             0.84718,             0.35892,            0.024941,           0.0050825,            0.017963,            0.000298,            0.000298,            0.000298
                 198,             0.01333,           0.0072411,            0.016214,             0.76586,                0.86,             0.85506,             0.36747,            0.024849,           0.0050978,            0.017236,           0.0002485,           0.0002485,           0.0002485
                 199,            0.013274,           0.0073814,            0.016949,             0.74428,             0.88465,             0.84849,             0.36246,            0.024604,           0.0050334,            0.017322,            0.000199,            0.000199,            0.000199
