               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 161,            0.017847,           0.0075159,           0.0032589,             0.93404,             0.95401,             0.98092,             0.89029,             0.01924,           0.0022554,           0.0040298,             0.00472,             0.00472,             0.00472
                 162,            0.016695,           0.0071882,            0.004389,             0.92283,             0.96388,             0.98354,               0.832,            0.019249,           0.0022103,           0.0029812,            0.004687,            0.004687,            0.004687
                 163,            0.018466,             0.00741,           0.0038802,             0.96334,              0.9467,             0.97554,             0.85923,            0.022878,           0.0022514,           0.0041485,            0.004654,            0.004654,            0.004654
                 164,            0.016616,           0.0073344,           0.0036791,             0.92137,             0.85574,             0.96051,             0.81141,            0.021749,           0.0021892,           0.0049742,            0.004621,            0.004621,            0.004621
                 165,            0.016729,           0.0073227,           0.0038929,             0.81956,             0.93778,             0.93339,             0.83118,            0.022874,           0.0022039,            0.013408,            0.004588,            0.004588,            0.004588
                 166,            0.017402,            0.007207,           0.0034622,             0.93288,             0.97059,              0.9637,             0.86956,            0.020969,           0.0022979,           0.0061729,            0.004555,            0.004555,            0.004555
                 167,            0.017239,           0.0077778,            0.003448,              0.9948,             0.99381,               0.995,             0.84477,            0.021189,           0.0022757,           0.0010647,            0.004522,            0.004522,            0.004522
                 168,             0.01761,           0.0076124,           0.0036077,             0.86999,             0.93133,             0.95145,             0.84085,            0.021204,           0.0020329,           0.0043067,            0.004489,            0.004489,            0.004489
                 169,            0.016089,           0.0071027,           0.0029597,             0.82384,             0.93955,             0.93849,             0.84812,            0.019052,           0.0020385,            0.010452,            0.004456,            0.004456,            0.004456
                 170,             0.01615,           0.0071864,           0.0032361,             0.95161,             0.99769,             0.99307,             0.86289,            0.020284,            0.002328,           0.0012172,            0.004423,            0.004423,            0.004423
                 171,            0.017668,           0.0076048,           0.0044459,             0.94049,             0.96091,             0.97533,             0.82996,            0.020681,           0.0027134,           0.0031647,             0.00439,             0.00439,             0.00439
                 172,            0.016497,           0.0072577,           0.0037194,              0.9347,             0.95545,             0.99142,             0.82278,            0.020954,            0.003032,           0.0016957,            0.004357,            0.004357,            0.004357
                 173,            0.015829,           0.0073918,           0.0032574,             0.94665,             0.98039,             0.96846,              0.8195,            0.020109,           0.0025764,           0.0015314,            0.004324,            0.004324,            0.004324
                 174,            0.016672,           0.0072945,           0.0041391,             0.96769,             0.97036,             0.97964,             0.81898,            0.019721,           0.0024228,           0.0012553,            0.004291,            0.004291,            0.004291
                 175,             0.01722,            0.007331,           0.0030641,             0.97279,             0.98914,             0.99189,             0.85878,            0.021791,           0.0022326,          0.00087612,            0.004258,            0.004258,            0.004258
                 176,            0.016325,           0.0073144,           0.0030993,             0.95843,             0.98039,             0.98815,             0.83344,             0.02048,           0.0022078,           0.0020058,            0.004225,            0.004225,            0.004225
                 177,            0.015759,           0.0070826,            0.002982,             0.93009,             0.96825,             0.96045,             0.80516,            0.019916,           0.0024507,           0.0018647,            0.004192,            0.004192,            0.004192
                 178,            0.015792,           0.0070196,           0.0039994,             0.96651,             0.97545,             0.99307,             0.81725,            0.021566,           0.0023197,           0.0012985,            0.004159,            0.004159,            0.004159
                 179,            0.016359,           0.0067128,           0.0029366,             0.93709,             0.95945,             0.98111,             0.84605,            0.018868,           0.0021678,           0.0030527,            0.004126,            0.004126,            0.004126
                 180,            0.015951,           0.0071552,             0.00355,             0.93282,             0.98039,             0.97845,             0.83193,            0.017637,           0.0023289,           0.0014703,            0.004093,            0.004093,            0.004093
                 181,            0.016425,           0.0072814,           0.0037566,             0.86831,             0.93942,             0.96692,             0.81029,            0.018806,           0.0022534,           0.0029423,             0.00406,             0.00406,             0.00406
                 182,            0.016954,           0.0072914,           0.0037154,             0.95445,              0.9047,              0.9697,             0.81149,            0.020867,           0.0022281,           0.0027793,            0.004027,            0.004027,            0.004027
                 183,            0.016767,           0.0069933,            0.002624,             0.90476,             0.97059,             0.97933,             0.86684,            0.019226,           0.0022492,           0.0050663,            0.003994,            0.003994,            0.003994
                 184,            0.016026,            0.007037,           0.0030324,             0.90236,              0.9629,             0.98602,             0.84675,            0.020496,           0.0025139,            0.010273,            0.003961,            0.003961,            0.003961
                 185,            0.016397,             0.00722,           0.0037724,             0.80912,             0.93858,             0.93244,             0.79108,            0.019831,           0.0024607,           0.0086054,            0.003928,            0.003928,            0.003928
                 186,            0.016494,           0.0072664,           0.0032661,             0.82839,             0.94021,             0.93424,             0.81713,             0.02069,           0.0025222,            0.012133,            0.003895,            0.003895,            0.003895
                 187,            0.015585,           0.0069894,           0.0027727,             0.88777,             0.92717,             0.93002,             0.80391,            0.019311,           0.0022995,            0.010673,            0.003862,            0.003862,            0.003862
                 188,            0.015331,           0.0070356,           0.0033811,             0.90323,             0.92258,             0.98506,             0.80953,            0.020622,             0.00263,           0.0073437,            0.003829,            0.003829,            0.003829
                 189,            0.015598,           0.0068991,           0.0028896,             0.94727,             0.91915,             0.97754,             0.81135,            0.019946,           0.0023926,           0.0037422,            0.003796,            0.003796,            0.003796
                 190,            0.016459,            0.006886,           0.0026928,             0.92268,             0.95465,             0.96018,             0.83502,            0.019589,            0.002126,           0.0059649,            0.003763,            0.003763,            0.003763
                 191,            0.015491,           0.0068692,           0.0026212,             0.92973,             0.94634,             0.96723,             0.87123,            0.019289,             0.00229,           0.0080246,             0.00373,             0.00373,             0.00373
                 192,            0.015269,             0.00696,           0.0030139,             0.93932,             0.96619,             0.98157,             0.83223,            0.020686,           0.0024583,           0.0075943,            0.003697,            0.003697,            0.003697
                 193,            0.015169,           0.0066895,           0.0028005,             0.94605,             0.96807,              0.9771,             0.83613,            0.020342,           0.0022833,           0.0047899,            0.003664,            0.003664,            0.003664
                 194,            0.016096,           0.0069694,           0.0037863,             0.95741,             0.96622,             0.97875,             0.80815,            0.020344,           0.0024734,           0.0030559,            0.003631,            0.003631,            0.003631
                 195,            0.015771,           0.0069121,           0.0029964,             0.97411,             0.98057,             0.98722,             0.79322,              0.0211,           0.0023806,           0.0024867,            0.003598,            0.003598,            0.003598
                 196,            0.015431,           0.0070152,           0.0030532,             0.93406,             0.97471,             0.98217,             0.81403,            0.020867,           0.0023658,           0.0022413,            0.003565,            0.003565,            0.003565
                 197,            0.015131,           0.0069307,           0.0032309,             0.92702,             0.98595,             0.98502,             0.77591,            0.022644,           0.0024068,           0.0025465,            0.003532,            0.003532,            0.003532
                 198,            0.015511,           0.0067899,           0.0036345,             0.94731,             0.95385,              0.9629,             0.81078,            0.021257,           0.0024419,           0.0044546,            0.003499,            0.003499,            0.003499
                 199,            0.016461,           0.0069306,           0.0031697,             0.87684,              0.9356,             0.93883,             0.81332,            0.019441,            0.002286,           0.0063229,            0.003466,            0.003466,            0.003466
